income,expenses,savings_rate,credit_cards,credit_utilization,emi_count,online_shopping_spend,age,category
59974,46119,0.23101677393537198,1,61.63739031375714,4,1043,55,Balanced
127309,106667,0.16214093269132582,3,58.144472357491175,2,4400,48,Balanced
36371,-214,1.005883808528773,2,65.43158155978772,2,12445,27,Saver
65084,44059,0.3230440661299244,1,53.677955286854136,0,4724,51,Saver
180701,175243,0.03020459211625835,1,57.71804646222416,4,14258,23,Overspender
81916,75609,0.07699350554226281,4,54.62217062025128,4,15449,45,Overspender
93972,51271,0.4544013110288171,3,30.449901051671446,2,3366,45,Saver
32984,13559,0.5889219015280136,1,7.254385211928096,3,19130,30,Saver
53039,8612,0.8376289145722958,2,29.577292084138964,3,18720,58,Saver
105431,76158,0.2776507858220068,1,62.09873954002708,0,8768,29,Balanced
103691,64185,0.3809973864655563,1,32.37978327810857,3,13313,57,Saver
78606,71938,0.08482813016818054,4,37.090818977852884,3,17232,19,Overspender
161688,134754,0.16658008015437137,4,16.6843013370711,3,5101,25,Balanced
122665,74470,0.3928993600456528,2,28.97820855681554,1,13430,59,Saver
125373,116676,0.06936900289536024,4,39.81821666433148,0,4833,26,Overspender
44574,19157,0.570220307802755,1,49.85124355717507,2,5899,25,Saver
154502,137056,0.11291763213421185,1,30.82678065648667,3,18339,20,Balanced
163748,122151,0.25403058357964675,4,29.42925148764602,1,19069,26,Balanced
161888,150137,0.07258722079462344,1,56.84351130297736,3,7936,30,Overspender
52733,5515,0.8954165323421767,1,46.505330528764475,1,15447,26,Saver
22050,13698,0.3787755102040816,2,48.97344930384299,0,14461,48,Saver
129996,115480,0.11166497430690175,4,70.56641172136742,3,8586,42,Balanced
53933,29634,0.4505404854170916,1,29.898512231792854,1,4182,25,Saver
44951,11994,0.7331761251140131,4,39.0196165903673,4,18730,48,Saver
52413,22486,0.5709842977887165,2,51.02319548846293,4,2354,48,Saver
185873,143779,0.22646645828065398,4,22.56985276683973,1,3485,34,Balanced
183985,146573,0.20334266380411448,1,44.58099476504238,3,11317,36,Balanced
132573,102080,0.23000912704698542,4,40.443929945182006,3,19778,20,Balanced
191672,163961,0.14457510747527025,1,95.54598823138247,0,7996,47,Balanced
186472,177469,0.04828070702303831,1,41.99739003330147,0,1058,27,Overspender
155566,122859,0.21024516925292158,1,63.13879531128664,2,19780,46,Balanced
142744,138466,0.0299697360309365,2,56.59886427693685,0,1754,57,Overspender
109431,101135,0.07581032796922262,4,16.868767937180248,3,16167,35,Overspender
63001,36603,0.41900922207584007,2,9.023523240786005,2,18565,29,Saver
87364,50522,0.4217068815530424,4,44.94029210732588,0,16578,40,Saver
144988,130727,0.0983598642646288,2,65.1466932429391,1,10506,28,Overspender
65028,52855,0.18719628467736976,3,45.758296391263485,4,6783,26,Balanced
188645,157196,0.1667099578573511,1,41.57703608034349,0,9354,41,Balanced
151878,109798,0.27706448596900146,1,34.318266941015004,0,12808,42,Balanced
144343,141706,0.01826898429435442,2,13.520775068071917,1,3825,42,Overspender
148301,115520,0.22104368817472572,3,20.789585648219756,3,18125,26,Balanced
146295,131643,0.10015379883112889,1,7.553726223206041,1,3643,29,Balanced
180829,174726,0.03375011751433675,4,17.93906801773497,0,3537,28,Overspender
54636,28136,0.48502818654367086,2,29.479835251412993,3,12917,55,Saver
199352,163552,0.17958184517837794,1,55.52032043033972,2,18665,45,Balanced
44262,7733,0.8252903167502598,1,31.098654784088048,0,5175,25,Saver
100435,51472,0.4875093343953801,2,45.11251571099435,1,18361,27,Saver
148583,129131,0.13091672667801835,2,42.70458422353364,2,7648,42,Balanced
189269,157095,0.1699908595702413,4,49.98097670965947,4,8051,53,Balanced
61844,25408,0.5891598214863204,4,19.303701369654824,2,16990,26,Saver
84754,36348,0.5711352856502347,1,61.18387430247097,1,3168,58,Saver
185229,168275,0.09152994401524599,1,11.856460300928141,2,18048,25,Overspender
97129,78943,0.18723553212737698,2,31.043735952267852,1,15412,20,Balanced
60042,46686,0.2224442889977016,1,39.58189184446844,0,18041,35,Balanced
81665,47702,0.4158819567746281,1,55.20289696299494,3,2746,52,Saver
136953,133766,0.02327075712105613,2,67.58618671101507,4,7153,34,Overspender
178448,165741,0.07120841925939209,1,55.36063040256781,3,11633,53,Overspender
165271,129173,0.2184170241603185,1,68.31832714911718,3,8149,45,Balanced
138533,110598,0.2016487046407715,3,23.41648140985391,3,17395,32,Balanced
93781,71556,0.23698830253462855,4,63.80740960142419,1,8941,36,Balanced
86262,81656,0.05339546961582157,2,60.37313459826601,1,1388,39,Overspender
66600,32772,0.507927927927928,3,0.0,4,9715,23,Saver
96898,69409,0.2836900658424322,4,35.590715122114474,1,9291,24,Balanced
169369,153982,0.09084897472382786,4,52.04074846763565,1,19906,26,Overspender
50448,45521,0.09766492229622582,4,29.69172269109123,1,19414,37,Overspender
46172,38876,0.15801784631378324,3,18.283496554075267,1,11575,54,Balanced
193946,162502,0.16212760252853886,3,82.2835043588375,0,15704,28,Balanced
27657,-19733,1.7134902556314857,4,42.220803019418135,4,18948,19,Saver
176497,128604,0.2713530541595608,1,42.768108683081216,1,10450,39,Balanced
177757,174166,0.020201736077904105,1,13.820117702498678,4,5913,53,Overspender
132855,86960,0.34545180836250045,3,27.752780084075216,2,7037,22,Saver
175650,126134,0.28190150868203817,3,22.043187412561938,0,4069,24,Balanced
179903,152756,0.1508979839135534,3,61.57950460278606,1,1742,23,Balanced
27906,-11983,1.4294058625385222,4,50.09267241852104,0,4829,39,Saver
81413,79213,0.027022711360593518,1,28.58872614386941,0,10987,27,Overspender
74028,57307,0.22587399362403415,3,51.21000477332429,2,18809,57,Balanced
27287,7049,0.7416718583941071,3,34.92959708517846,4,3895,37,Saver
53660,41573,0.2252515840477078,2,44.68981435957083,0,17324,45,Balanced
80504,48688,0.3952101758918811,4,44.59527774371413,3,19627,40,Saver
122979,98571,0.19847291000902592,2,48.40534420959198,2,8539,52,Balanced
54701,13961,0.7447761466883603,1,45.99303846793492,3,8698,18,Saver
103300,102164,0.010997095837366893,2,48.42099302329817,2,2086,46,Overspender
168746,150333,0.10911666054306472,2,65.11616620971148,3,17709,26,Balanced
103560,54446,0.4742564696794129,2,52.81125506147048,3,4324,26,Saver
174946,154968,0.11419523738753673,4,33.26196474548081,0,18152,39,Balanced
63642,61981,0.026099116935357155,1,38.0409450802965,0,3936,19,Overspender
85160,48920,0.42555190230155004,2,64.60341175994132,2,8589,33,Saver
37602,9349,0.7513696079995745,4,42.248449098964294,4,16557,57,Saver
123320,95436,0.22611093091144988,1,32.51963165285801,0,1810,23,Balanced
108801,74947,0.31115522835268056,3,27.37723315739928,0,10319,30,Saver
45931,34227,0.254817008120877,2,45.460762163324944,1,15965,50,Balanced
114377,74390,0.3496070014076257,1,22.902863949088477,0,13957,36,Saver
49192,23665,0.5189258416002602,2,65.69590847668613,4,977,32,Saver
66542,49220,0.26031679240179134,3,19.243632924858403,1,9406,50,Balanced
147015,98498,0.3300139441553583,1,69.56135451038843,3,10368,27,Saver
62520,54552,0.12744721689059502,4,34.29539368255102,3,19046,18,Balanced
84772,56254,0.3364082480064172,1,18.465252927446883,1,1008,29,Saver
70106,22742,0.6756055116537815,4,43.78351477130752,1,7819,46,Saver
101121,72235,0.28565777632737016,1,20.939216835714216,1,881,34,Balanced
45559,42859,0.0592638117605742,4,40.68743522060521,2,15787,21,Overspender
125595,96349,0.2328595883594092,3,28.449129368013352,4,2345,46,Balanced
53742,17274,0.6785754158758512,3,58.901465357381824,4,13062,24,Saver
89669,65470,0.26987030077284235,3,42.73499219875264,3,10410,30,Balanced
172826,127237,0.2637855415273165,1,16.2299833585093,3,5129,22,Balanced
155044,121929,0.2135845308428575,3,28.059269191479892,3,6204,23,Balanced
90831,84311,0.07178166044632339,2,54.09894499186259,0,2276,51,Overspender
132217,86939,0.3424521808844551,3,65.7418420758095,3,16013,24,Saver
61873,24418,0.6053529002957672,4,39.094503850646326,1,19168,45,Saver
126532,104603,0.17330793791293903,4,19.112068762621924,3,15728,27,Balanced
146267,103662,0.2912823808514566,4,61.08072621701776,1,1744,21,Balanced
160975,145020,0.09911476937412642,1,54.0112734978675,2,1833,20,Overspender
154092,109043,0.29235132258650676,2,66.13079168605098,0,4169,42,Balanced
61755,46838,0.24155129139340945,3,45.80418236842613,0,18084,40,Balanced
105956,100199,0.054333874438446145,2,29.58806168406214,4,18678,44,Overspender
106988,92943,0.13127640483044828,2,50.33776970791159,2,16079,31,Balanced
65648,22968,0.6501340482573726,4,46.526584468831636,1,18338,55,Saver
145991,140258,0.0392695440129871,4,28.502526163079306,2,2433,49,Overspender
160588,128634,0.19898124392856253,4,43.97277167694812,0,1246,40,Balanced
135005,102870,0.23802822117699343,1,36.09948222355907,1,9532,57,Balanced
22396,14315,0.3608233613145205,2,54.87075689967361,2,7327,54,Saver
104082,61624,0.4079283641744009,2,49.840138206308694,0,16697,20,Saver
170201,145700,0.14395332577364411,1,18.968172134376204,1,1292,52,Balanced
148322,126209,0.1490877954720136,1,16.951548412780184,1,7427,30,Balanced
152663,117222,0.2321518639093952,1,38.20377652852893,0,18151,51,Balanced
31303,-16783,1.5361466952049325,2,40.65638570758632,1,10242,41,Saver
181633,155943,0.14143905567820825,2,55.21953548183653,0,6869,18,Balanced
91719,46780,0.4899639115123366,4,50.26607821123778,3,15300,29,Saver
119616,89271,0.253686797752809,4,69.17371286425485,3,19574,25,Balanced
144165,96852,0.3281864530225783,2,30.656130714491404,1,8374,36,Saver
106231,60660,0.4289802411725391,4,29.51427861145586,1,17176,26,Saver
27314,-515,1.0188547997363988,1,20.80371988709912,0,7364,45,Saver
39623,3561,0.9101279559851602,3,54.9881422955016,1,4522,31,Saver
125228,120598,0.03697256204682659,4,40.43504368031922,4,18532,44,Overspender
184202,135341,0.2652577062138305,2,2.9279296607670773,3,11508,35,Balanced
117624,84754,0.27944977215534245,4,44.043307554157856,1,12602,59,Balanced
177364,129143,0.2718759161949437,4,45.31940335634142,1,15842,58,Balanced
131785,85843,0.34861327161664835,4,37.113061145043126,2,11610,23,Saver
106206,101753,0.04192795133984897,3,45.933097059168354,1,5671,50,Overspender
89274,50999,0.42873625019602574,1,15.595286015485588,4,10089,54,Saver
153541,109171,0.28897818823636684,2,72.82063668200054,3,18577,59,Balanced
73947,34551,0.5327599496936996,3,47.60518852151846,2,7210,42,Saver
173606,164278,0.05373086183657247,2,4.526022338427552,0,17921,30,Overspender
68874,52340,0.24006156169236578,2,39.88205801339782,0,5959,40,Balanced
69708,48964,0.2975842084122339,2,48.13440399304229,3,15437,53,Balanced
94553,74164,0.21563567522976532,3,17.741358501539025,0,10254,50,Balanced
88344,51024,0.4224395544688943,1,50.67260558026876,4,7548,38,Saver
69138,33128,0.5208423732245654,2,73.61851246017329,1,9983,51,Saver
67638,51973,0.23160057955587096,1,27.112618789009417,3,18045,53,Balanced
98249,59384,0.3955765453083492,1,48.56877391739888,2,17913,34,Saver
125865,116225,0.07658999721924284,4,44.17197197984394,1,12949,27,Overspender
22719,-12997,1.572076235749813,3,59.36579999624763,0,15854,40,Saver
173962,147441,0.15245283452708064,3,37.823161907517154,0,1478,19,Balanced
187581,156532,0.165523160661261,4,18.66566747276262,2,9209,52,Balanced
62534,55916,0.10583042824703362,4,58.08364493949413,4,16260,31,Balanced
112241,74237,0.3385928493153126,1,19.85478818559713,2,11523,58,Saver
169859,166939,0.017190728780930066,2,76.17722755785888,3,17021,19,Overspender
146209,101272,0.3073477008939258,3,51.21538698030334,2,11645,36,Saver
199917,194729,0.025950769569371288,2,28.022145267692693,0,14991,33,Overspender
112124,98917,0.1177892333487924,2,62.17303225012516,4,19339,42,Balanced
111659,110421,0.01108732838373978,4,39.816219319382284,4,7892,18,Overspender
184134,150162,0.1844960735116817,2,35.57188878011954,2,11947,19,Balanced
95713,83914,0.12327479025837661,1,26.382612478044702,3,9087,44,Balanced
95418,88866,0.06866628937936238,4,2.4364200093632533,0,10629,19,Overspender
148232,118316,0.20181877057585407,2,52.087851407336544,1,14407,47,Balanced
185904,179977,0.031882046647732164,4,7.437464763647853,4,5928,27,Overspender
183038,154074,0.15824036538860783,1,24.134113362972435,2,3089,36,Balanced
164059,151895,0.0741440579303787,1,48.65689107700554,3,3534,59,Overspender
188383,150225,0.20255543228422948,2,29.98647197008971,3,669,33,Balanced
51575,31504,0.389161415414445,4,43.14303741581897,0,3739,30,Saver
83852,34443,0.5892405667127797,2,15.726093721006936,4,3915,25,Saver
152079,144919,0.047080793534939075,2,33.03081253724197,0,11908,48,Overspender
96242,79432,0.17466386816566573,4,43.26771409916376,1,3984,42,Balanced
198589,192463,0.030847630029860667,2,20.970549681285565,1,18725,56,Overspender
49257,18248,0.6295348884422519,1,73.72726955483841,1,15423,38,Saver
193279,158695,0.17893304497643303,4,27.25152174238545,3,7344,55,Balanced
164353,117171,0.28707720577050616,4,67.5683357603181,4,19910,58,Balanced
81246,54850,0.3248898407306206,4,36.64388910507067,0,4465,46,Saver
21435,20243,0.055609983671565194,4,8.630488678372924,0,7684,23,Overspender
111357,73944,0.335973490665158,2,17.261983828086947,1,5880,35,Saver
177732,163916,0.07773501676681746,2,43.521585778627596,4,18030,52,Overspender
156156,116074,0.25667921821767975,1,60.65551505116848,4,15785,44,Balanced
164579,131449,0.20130150262184118,3,75.39554265250726,2,611,22,Balanced
103807,62665,0.39633165393470576,3,42.56437457186589,4,16643,24,Saver
196611,159143,0.19056919500943487,1,16.45512505010837,4,17476,27,Balanced
135953,104255,0.23315410472736903,3,45.56970161089491,0,7913,27,Balanced
158563,146908,0.07350390696442423,1,23.495706532796937,4,15226,45,Overspender
143797,94900,0.3400418645729744,2,47.84383242389104,4,18122,53,Saver
83888,52813,0.3704343887087545,4,21.170508951889005,0,6483,27,Saver
93609,83250,0.11066243630420151,4,0.0,4,19678,52,Balanced
29077,-8584,1.295216150221825,2,66.33711319239796,0,10821,52,Saver
40953,374,0.9908675799086758,4,35.471665373094766,2,11561,54,Saver
134682,91626,0.31968637234374303,4,40.99320667633163,3,4098,37,Saver
87889,53617,0.3899464096758411,3,59.934027484790434,0,2026,30,Saver
174893,131312,0.2491866455489928,2,77.57693418662909,0,8409,28,Balanced
188639,172968,0.08307401968839953,3,54.401613042979136,4,2469,36,Overspender
135374,107326,0.20718897277172868,3,42.060032324072225,0,9643,45,Balanced
44860,33122,0.26165849308961214,4,49.2574575222648,1,18386,55,Balanced
172267,145304,0.15651865998711303,4,34.10433913426725,1,12028,21,Balanced
97475,52521,0.46118491921005383,2,40.72228756979279,2,8801,54,Saver
107266,99493,0.0724647138888371,4,42.89727275718368,0,2854,36,Overspender
172499,134915,0.2178795239392692,4,24.267494863937333,4,5819,54,Balanced
120732,89838,0.2558890766325415,2,40.423471737557534,4,725,31,Balanced
47083,45366,0.03646751481426417,4,47.3420370500786,3,15020,48,Overspender
77372,64696,0.16383187716486583,3,50.340337951511,2,3511,45,Balanced
143786,138352,0.037792274630353444,2,48.74647564858629,4,4626,53,Overspender
195136,156311,0.19896379960642835,4,13.21949563851252,3,1113,55,Balanced
27813,-2287,1.0822277352317262,1,64.58517885199313,4,14582,36,Saver
51598,45604,0.1161672933059421,2,62.92562454907632,3,16982,59,Balanced
113106,107872,0.04627517549908935,2,38.07703183562422,1,5958,18,Overspender
47082,42318,0.1011851663055945,1,49.110173902108684,1,9502,40,Balanced
49241,4292,0.9128368635892854,4,35.668924657829834,4,3199,45,Saver
195641,157236,0.19630343332941458,4,55.039153256229326,2,8017,21,Balanced
31745,-4127,1.1300047251535674,2,23.71456307733261,0,1519,58,Saver
46029,2814,0.9388646288209607,2,66.84921190581849,2,19909,35,Saver
164097,139912,0.14738234093249725,4,54.04415223635914,2,16403,56,Balanced
143395,98953,0.30992712437672165,4,54.508675831377815,0,14198,42,Saver
165360,123207,0.25491654571843253,3,37.89894247148365,1,16650,35,Balanced
109186,96187,0.11905372483651751,2,11.747629901346137,1,6078,23,Balanced
157612,120125,0.23784356521077074,2,57.6786940024154,0,7229,36,Balanced
117768,114187,0.03040724135588615,1,12.40877330194899,3,7461,29,Overspender
61846,58083,0.06084467871810626,3,57.91945320449091,2,11671,42,Overspender
95932,67558,0.295772005170329,4,24.557455663355533,4,14447,52,Balanced
168554,128795,0.23588286246544135,3,8.25902691938792,1,17680,18,Balanced
43411,31880,0.26562392020455644,4,40.01999407427061,4,2457,22,Balanced
98797,72490,0.26627326740690505,4,63.65601101076813,0,19950,18,Balanced
72307,40472,0.4402754919993915,3,20.687925031626268,4,13800,25,Saver
154165,142101,0.07825381896020497,2,71.98069248789653,4,19564,56,Overspender
42042,29730,0.2928500071357214,4,53.1348108766135,2,4941,35,Balanced
72930,34382,0.5285616344439874,3,43.13519044731753,0,13511,26,Saver
195485,157540,0.19410696472875158,1,31.287514875217752,4,19832,22,Balanced
117883,68946,0.41513195286852217,3,32.68205296410379,1,1601,21,Saver
53756,46280,0.1390728476821192,1,48.6033445750178,0,9729,46,Balanced
73268,47703,0.3489244963694928,4,56.92081717038123,1,14115,18,Saver
190286,186904,0.017773246586716838,3,28.130075646958232,3,15232,47,Overspender
179674,156211,0.13058650667319702,3,23.86973345430464,4,12866,18,Balanced
68901,22625,0.6716303101551502,1,35.72346363156266,0,10470,20,Saver
119986,85584,0.2867167836247562,3,67.87257351714689,1,13492,39,Balanced
183268,155923,0.14920771765938406,3,15.662233193270652,4,1481,25,Balanced
148386,102622,0.30841184478320055,4,62.849552894855435,2,16630,35,Saver
25626,-2320,1.090533052368688,3,40.84559663186265,1,19315,42,Saver
158496,143334,0.09566172016959419,2,6.945217136827708,1,9066,37,Overspender
32857,-14916,1.4539671911617007,1,30.767351968686356,3,6849,48,Saver
171054,161657,0.05493586820536205,3,52.193361458805455,2,11228,47,Overspender
153052,129717,0.1524645218618509,1,76.03627890081523,3,8048,33,Balanced
199362,153267,0.23121256809221416,1,13.452545532368646,2,18875,19,Balanced
46431,31037,0.33154573453080916,1,0.0,1,19812,34,Saver
104976,76779,0.2686042524005487,3,13.808943690841268,3,3946,27,Balanced
102711,79701,0.22402663784794227,3,62.608310157330116,4,13320,24,Balanced
46385,21262,0.5416190578850921,1,4.125165858631597,2,19453,59,Saver
189230,165843,0.12359033979812926,2,69.94507781758774,1,3372,26,Balanced
174091,170201,0.02234463585136509,1,64.2961789552384,0,9868,34,Overspender
38639,9870,0.7445586065891975,2,43.820724841255156,2,1835,26,Saver
105530,60904,0.422875011844973,1,27.47269379305944,2,5913,26,Saver
41563,32537,0.2171643047903183,4,41.10521251634286,4,16996,54,Balanced
190413,186107,0.02261400219522827,1,52.221747042802036,2,13923,41,Overspender
135672,101007,0.25550592605696093,1,49.16952929450598,2,5794,56,Balanced
156848,146571,0.06552203407120269,3,74.7931874654021,4,10537,28,Overspender
187516,144277,0.2305883231297596,2,34.79795100347006,4,2487,25,Balanced
159783,111119,0.3045630636550822,4,13.983140527540044,3,5329,42,Saver
102970,53962,0.47594444983975914,2,10.4543858573575,1,18869,19,Saver
105553,89870,0.1485793866588349,4,6.454174638816987,1,11934,27,Balanced
181779,180109,0.009186979794145638,1,43.925578450712116,3,15048,41,Overspender
190182,165507,0.1297441398239581,3,35.31262598555086,1,17136,33,Balanced
102879,83990,0.18360403969711991,3,40.65309205788544,2,9928,36,Balanced
189899,144364,0.23978535958588512,2,29.258809183876338,3,17507,48,Balanced
156727,142721,0.08936558474289688,3,17.796662825546456,3,3656,28,Overspender
64859,15323,0.7637490556437811,2,52.28671769254905,1,11828,23,Saver
72098,44567,0.3818552525728869,2,0.0,0,3889,23,Saver
166323,143684,0.13611466844633635,4,23.968088644925274,1,9958,49,Balanced
142413,124780,0.12381594376917837,2,55.72980319936782,0,3445,56,Balanced
20526,-15134,1.7373087791094222,4,21.983231465939266,3,9852,30,Saver
88760,84321,0.05001126633618747,3,47.833508395969936,0,10986,20,Overspender
67837,34665,0.4889956808231496,2,23.994818089270705,2,9132,58,Saver
31536,-5086,1.1612760020294266,2,30.883102523394257,4,2592,52,Saver
48541,35964,0.25910055417070105,1,51.49841031609596,0,19589,55,Balanced
99083,86320,0.1288111986920057,2,14.443033658737345,4,4259,34,Balanced
54531,33355,0.38832957400377766,2,54.905566601526914,2,5612,20,Saver
28712,-16674,1.5807327946503205,1,40.91840984895533,4,17437,51,Saver
124101,98846,0.20350359787592365,1,65.12877734758061,2,5404,29,Balanced
85455,43452,0.49152185360716166,3,44.16299943293479,4,13758,41,Saver
94744,73748,0.22160770075149877,2,18.61026759041305,4,1612,23,Balanced
149749,113363,0.24297991973235214,3,74.55988843882471,1,3277,59,Balanced
25109,3047,0.8786490899677406,3,20.28114110395685,0,16087,28,Saver
69268,32337,0.5331610556100941,1,35.456878317321156,4,10525,44,Saver
74615,37905,0.49199222676405546,4,59.14817853923546,3,1814,41,Saver
102503,66810,0.3482141986088212,3,2.4014445063272376,1,14062,35,Saver
180831,144091,0.20317312850119726,4,68.79337960227747,0,11804,44,Balanced
105708,93003,0.12018957883982291,2,16.982314153473727,1,7515,58,Balanced
122471,78063,0.3626001257440537,1,30.900011603248554,0,12617,38,Saver
177661,148614,0.16349677194206944,2,45.777158083953516,2,6210,51,Balanced
181087,169121,0.06607873563535759,2,39.16588287829198,4,13088,50,Overspender
180081,161707,0.10203186343923012,1,55.78352116900907,3,18106,35,Balanced
103309,91171,0.11749218364324503,2,7.983848580578993,1,15936,20,Balanced
146446,129511,0.11563989456864647,1,54.54902707545435,1,15696,41,Balanced
126661,79748,0.3703823592108068,4,56.1448477554706,1,18589,18,Saver
177215,175726,0.00840222328809638,2,60.58451658491785,1,17401,23,Overspender
26154,-19362,1.740307409956412,1,8.206784560671792,4,18104,36,Saver
172876,149616,0.13454730558319258,3,10.621295323419556,0,3006,39,Balanced
192760,165691,0.14042851213944801,2,33.152487006829766,4,12572,25,Balanced
84288,64013,0.240544324221716,4,12.783484373945981,2,16636,22,Balanced
71195,33911,0.5236884612683474,1,3.92064201170993,4,14843,26,Saver
40581,403,0.9900692442275942,2,32.290718855576685,4,5979,38,Saver
50087,16266,0.6752450735719847,2,44.68182722915529,2,10934,45,Saver
184053,166054,0.09779248368676415,2,95.97959060589318,4,3590,21,Overspender
89298,49586,0.44471320746265314,4,50.97350308091381,0,6997,41,Saver
66167,24995,0.6222437166563393,1,75.04539999799638,3,15191,25,Saver
194480,159758,0.17853763883175647,3,39.116978272528456,2,7493,34,Balanced
59499,47874,0.19538143498210053,3,51.191319857345874,1,1473,51,Balanced
145816,143187,0.018029571514785757,3,37.077246089344506,0,8757,37,Overspender
189631,177658,0.06313841091382738,1,93.66246433433778,3,6592,33,Overspender
116347,108488,0.0675479384943316,3,26.28818272941884,0,3406,27,Overspender
68787,26178,0.6194339046622181,4,29.000513997336185,0,1070,51,Saver
55488,11181,0.798496972318339,1,55.930813753124085,1,12584,27,Saver
94441,47991,0.49184146715939053,2,44.14945807278652,3,807,47,Saver
42431,5385,0.8730880723998963,4,31.51675993045768,0,4242,47,Saver
81681,58842,0.2796121497043376,2,59.20754297476313,1,9474,42,Balanced
142720,114504,0.1977017937219731,3,39.17705670537755,2,1265,58,Balanced
69153,49208,0.2884184344858502,4,39.03606545105223,1,9464,24,Balanced
26368,18829,0.2859147451456311,1,44.61164615057782,4,8235,37,Balanced
178496,143871,0.1939819379705988,4,5.31758620975323,1,16702,34,Balanced
132360,126474,0.04446962828649139,2,8.134920164211277,1,14931,20,Overspender
196076,149363,0.23823925416675168,1,61.73791225173616,1,11877,57,Balanced
132755,124270,0.06391473014199088,4,26.460766581649906,0,13774,53,Overspender
76985,44530,0.42157563161654865,4,37.340973035806094,3,14797,43,Saver
70069,22621,0.6771610840742697,4,72.24877272245854,1,8536,27,Saver
72326,54559,0.2456516328844399,4,38.24265088140831,1,8096,51,Balanced
128737,80572,0.3741348641027832,1,35.79822371785678,4,17423,31,Saver
174470,145017,0.16881412277182323,2,57.92155178990579,4,2549,25,Balanced
70861,59117,0.16573291373251858,4,28.034701668942805,2,5175,44,Balanced
95897,57795,0.39732212686528257,1,64.05858458564079,2,2163,27,Saver
147118,133892,0.08990062398890686,2,57.5111583887296,4,6976,32,Overspender
88577,59708,0.32591982117253915,4,76.60666390616674,3,12528,54,Saver
29078,5490,0.8111974688768141,2,26.19313913445602,2,15577,39,Saver
176075,161635,0.08201050688627005,2,67.33949292404827,3,7643,48,Overspender
82768,50059,0.39518896191764935,1,51.08184214007853,4,2410,19,Saver
71047,22259,0.6867003532872605,2,13.492672326499566,2,1232,48,Saver
91626,68131,0.25642284940955623,1,0.0,1,5109,31,Balanced
77660,39641,0.4895570435230492,4,24.03946235809341,4,11634,27,Saver
152997,107049,0.30031961411008057,2,45.846956146915055,2,4956,47,Saver
137832,87924,0.36209298276162283,2,48.746958652156145,3,15012,53,Saver
150406,148484,0.012778745528768799,3,38.8183786942987,3,3835,57,Overspender
145150,116624,0.19652772993455048,4,38.997412681539345,2,16045,32,Balanced
177087,168130,0.05057965858589281,4,37.4801299979962,3,13314,31,Overspender
53320,3756,0.9295573893473368,3,60.62434267476714,2,7556,48,Saver
84881,49883,0.4123184222617547,3,11.274206034338565,2,3253,46,Saver
110827,66432,0.40057928122208486,1,45.365797150685566,3,1872,44,Saver
122215,97184,0.20481119338870024,1,23.54497448273917,0,14734,38,Balanced
177361,166355,0.06205422838166226,2,21.869178698851314,1,10136,26,Overspender
154461,115760,0.25055515631777603,2,63.524611278136724,4,3876,37,Balanced
176755,128692,0.2719187576023309,2,20.334738461601148,1,8981,52,Balanced
164701,137762,0.1635630627622176,2,37.20963532200277,4,10757,32,Balanced
81550,60226,0.26148375229920295,1,79.16996803757989,4,16947,41,Balanced
44826,20959,0.532436532369607,4,56.761539361633496,1,17213,33,Saver
120734,119531,0.009964053207878477,2,30.900593740792438,2,5358,53,Overspender
177702,160158,0.09872708241888105,4,32.55253883188238,3,18847,28,Overspender
197235,180336,0.08567951935508404,2,15.45594202683414,0,19972,25,Overspender
118511,88448,0.2536726548590426,3,66.01290484532103,0,17024,20,Balanced
31653,5309,0.8322749818342653,2,60.227036158421356,0,14119,36,Saver
179033,174285,0.02652025045661973,2,53.73204547739562,1,5039,58,Overspender
101941,61455,0.39715129339519917,2,55.93665889618277,1,19357,20,Saver
53662,51569,0.0390033915992695,1,24.509507812051524,2,6094,53,Overspender
118818,102590,0.136578632867074,3,9.041751145282987,0,4403,42,Balanced
172360,150476,0.12696681364585752,2,51.210808506076184,2,5864,53,Balanced
115081,88898,0.22751800905449204,2,57.77115747242789,0,949,28,Balanced
56877,39843,0.29948836963974895,4,72.14093366253925,1,5306,33,Balanced
131562,124852,0.05100256913090406,3,35.98219587453142,3,1369,34,Overspender
166385,122885,0.2614418367040298,2,33.06497442839361,3,6579,59,Balanced
92715,72456,0.21850833198511568,4,35.21479590661088,3,7807,41,Balanced
161398,124439,0.22899292432372148,4,53.414876508657755,3,4159,34,Balanced
130091,95634,0.2648684382470732,1,34.358214346495075,4,4102,37,Balanced
152632,131489,0.13852272131663085,4,38.955218264733205,0,9084,39,Balanced
99148,96045,0.03129664743615605,2,56.62105782477907,3,19332,23,Overspender
103186,101821,0.013228538755257497,1,27.483276895325282,4,14885,24,Overspender
177817,130039,0.26869196983415533,1,67.82307970843527,4,11483,31,Balanced
182962,137427,0.24887681595085318,2,52.66178014653153,4,19837,28,Balanced
171094,153991,0.0999625936619636,3,2.8475874131936934,2,5631,29,Overspender
143629,110119,0.23330942915427944,4,29.6929160694327,2,1858,22,Balanced
90316,64840,0.28207626555649057,1,0.0,4,17271,22,Balanced
48380,34638,0.2840429929723026,3,36.06641203426399,3,14103,37,Balanced
130198,116807,0.10285104225871365,2,30.033777917589287,0,16746,32,Balanced
22356,-15584,1.6970835569869387,4,56.69709518400377,1,17716,43,Saver
